StudentID,Age,City_Tier,State,10th_Percentage,12th_Percentage,Entrance_Exam_Score,Course_Name,Department,Fee_Payment_Status,Scholarship_Recipient,Extracurricular_Activity_Count,Avg_Attendance,Final_CGPA,Is_Dropout,Joining_Year
10196,22,Tier 2,Andhra Pradesh,69.8,68.62,60.71,B.Sc in Physics,Science,On-Time,Yes,1,59.02,7.666682015881633,0,2024
10197,20,Tier 3,Rajasthan,81.33,80.26,93.52,B.Tech in Computer Science,Engineering,On-Time,Yes,1,52.56,8.560597269265116,0,2021
10198,19,Tier 3,Uttar Pradesh,85.13,88.93,49.85,B.Tech in Computer Science,Engineering,Delayed,No,5,57.21,6.181989093356849,0,2023
10199,19,Tier 3,Karnataka,91.06,95.63,79.15,B.Tech in Electronics,Engineering,On-Time,No,2,69.65,8.2330978616887,0,2024
10200,21,Tier 1,Andhra Pradesh,89.6,87.97,61.58,B.Tech in Electronics,Engineering,On-Time,Yes,4,50.63,7.329197926383275,0,2023
10201,20,Tier 2,Tamil Nadu,92.93,91.37,54.74,B.Sc in Physics,Science,On-Time,Yes,1,58.55,6.980802037839067,0,2022
10202,19,Tier 1,Uttar Pradesh,82.39,78.12,56.06,B.Com,Commerce,On-Time,No,2,48.9,7.883884782043454,1,2021
10203,18,Tier 1,West Bengal,91.27,82.0,43.31,BBA,Management,On-Time,Yes,4,48.0,6.999102743619104,1,2023
10204,21,Tier 3,Rajasthan,96.33,87.29,49.36,B.Sc in Physics,Science,On-Time,Yes,3,52.78,6.626230394584892,0,2024
10205,19,Tier 1,Maharashtra,79.99,74.63,80.62,B.Tech in Mechanical,Engineering,On-Time,No,3,56.15,8.197006226500887,0,2021
10206,19,Tier 3,Maharashtra,71.24,65.37,54.79,B.Tech in Computer Science,Engineering,On-Time,No,2,49.89,7.177496842762771,1,2021
10207,20,Tier 1,Gujarat,88.36,85.77,83.29,B.Tech in Computer Science,Engineering,On-Time,Yes,4,59.66,9.16,1,2023
10208,18,Tier 1,Karnataka,92.56,94.53,68.64,B.Tech in Computer Science,Engineering,Delayed,No,5,50.89,7.299039778470671,0,2021
10209,18,Tier 3,West Bengal,86.97,78.61,88.5,B.Sc in Physics,Science,On-Time,Yes,4,53.64,8.794058018211636,1,2022
10210,21,Tier 3,Delhi,79.79,74.67,81.45,BBA,Management,Delayed,No,5,60.89,8.46785654476291,1,2023
10211,22,Tier 3,Tamil Nadu,78.46,77.83,72.46,B.Sc in Physics,Science,On-Time,No,4,58.43,8.332804874890408,0,2023
10212,22,Tier 3,Andhra Pradesh,94.81,97.49,42.23,B.Tech in Electronics,Engineering,Delayed,Yes,4,52.2,5.632989813487315,0,2023
10213,20,Tier 3,Maharashtra,89.76,89.04,86.03,B.Tech in Electronics,Engineering,On-Time,Yes,2,57.85,9.103987504574352,0,2022
10214,22,Tier 1,Tamil Nadu,57.17,51.2,63.18,BBA,Management,On-Time,Yes,3,56.72,7.301740305339541,1,2022
10215,19,Tier 2,Gujarat,83.05,85.11,76.34,B.Sc in Physics,Science,On-Time,No,4,54.09,7.616729597898203,0,2024
10216,21,Tier 1,Telangana,73.94,65.08,53.78,B.Sc in Physics,Science,On-Time,Yes,5,58.19,7.081072457919649,0,2021
10217,22,Tier 1,Tamil Nadu,78.5,72.24,72.38,B.Com,Commerce,On-Time,No,5,59.28,7.367940691922451,0,2024
10218,20,Tier 1,West Bengal,55.82,50.0,78.32,B.Tech in Mechanical,Engineering,On-Time,No,3,64.79,8.35835707959116,0,2024
10219,19,Tier 2,Maharashtra,84.43,84.1,57.84,B.Com,Commerce,On-Time,Yes,3,56.93,7.301311110899751,0,2024
10220,19,Tier 1,Telangana,73.34,73.65,75.72,BBA,Management,Defaulted,Yes,2,56.73,8.005761351304773,0,2024
10221,18,Tier 3,Andhra Pradesh,95.79,99.0,58.74,B.Tech in Mechanical,Engineering,Delayed,No,4,65.99,7.393284138962688,0,2022
10222,22,Tier 1,Telangana,80.64,82.18,41.54,B.Tech in Computer Science,Engineering,On-Time,No,1,57.45,6.077985165125598,0,2022
10223,19,Tier 1,Tamil Nadu,62.61,53.29,65.92,B.Com,Commerce,Delayed,Yes,4,55.96,8.3,1,2024
10224,21,Tier 1,Gujarat,92.74,94.05,71.73,B.Sc in Physics,Science,Defaulted,No,5,54.21,8.342680826741631,1,2022
10225,18,Tier 1,Andhra Pradesh,62.73,58.95,92.77,B.Com,Commerce,On-Time,Yes,5,54.26,9.053550592743274,1,2023
10226,20,Tier 3,Delhi,85.41,79.51,97.54,B.Com,Commerce,Delayed,No,2,68.96,8.808970923026443,0,2021
10227,19,Tier 1,Delhi,96.3,99.0,85.16,B.Tech in Computer Science,Engineering,On-Time,Yes,0,61.87,7.917909806556393,0,2022
10228,19,Tier 1,Karnataka,83.09,87.54,90.38,B.Sc in Physics,Science,Delayed,No,0,53.94,9.52,1,2021
10229,20,Tier 2,West Bengal,93.59,86.29,84.75,B.Com,Commerce,Delayed,No,3,48.47,8.507080525255017,0,2024
10230,22,Tier 2,West Bengal,77.59,67.66,60.88,B.Tech in Mechanical,Engineering,On-Time,No,3,58.86,7.140547843705134,0,2024
10231,18,Tier 2,West Bengal,79.1,74.54,40.67,B.Tech in Mechanical,Engineering,Delayed,No,3,50.34,6.086756984310298,0,2023
10232,18,Tier 2,Karnataka,61.68,59.77,91.05,B.Tech in Electronics,Engineering,On-Time,Yes,2,62.25,8.847394480085233,0,2024
10233,18,Tier 2,West Bengal,81.94,74.3,73.69,BBA,Management,On-Time,No,0,60.48,7.295343204031245,0,2024
10234,19,Tier 2,Delhi,76.76,69.77,93.39,B.Tech in Mechanical,Engineering,Delayed,Yes,0,63.78,9.683085310575972,1,2021
10235,18,Tier 1,Telangana,69.33,60.99,46.08,B.Sc in Physics,Science,Defaulted,Yes,1,56.62,6.275913701854449,1,2023
10236,20,Tier 2,Andhra Pradesh,66.66,57.51,87.44,B.Com,Commerce,On-Time,No,4,54.78,7.758546105565619,0,2021
10237,20,Tier 2,Uttar Pradesh,90.15,84.46,79.58,B.Com,Commerce,On-Time,No,2,54.35,9.085046654232288,1,2023
10238,19,Tier 2,West Bengal,74.49,79.04,68.04,B.Tech in Electronics,Engineering,On-Time,Yes,4,53.38,8.492036383744784,1,2022
10239,22,Tier 2,Karnataka,71.5,71.39,88.02,B.Com,Commerce,On-Time,No,1,61.32,9.050124728992513,0,2024
10240,20,Tier 1,Rajasthan,80.73,75.45,75.19,BBA,Management,On-Time,Yes,5,51.19,8.363820622220926,1,2023
10241,20,Tier 3,Telangana,68.1,58.95,65.65,B.Tech in Electronics,Engineering,On-Time,Yes,1,64.26,7.773302532070265,0,2024
10242,21,Tier 2,Telangana,81.88,76.2,63.96,BBA,Management,Delayed,No,5,59.12,7.519670869798939,0,2024
10243,21,Tier 1,Karnataka,60.9,53.81,90.75,B.Sc in Physics,Science,On-Time,No,0,57.46,8.54422607100391,0,2021
10244,18,Tier 2,Telangana,85.31,88.61,68.41,B.Sc in Physics,Science,On-Time,No,4,56.07,7.766281219121703,0,2024
10245,18,Tier 3,West Bengal,88.48,86.45,70.25,BBA,Management,On-Time,No,5,54.79,7.962093429884266,1,2022
10246,18,Tier 2,Uttar Pradesh,58.55,55.97,90.24,B.Tech in Electronics,Engineering,On-Time,Yes,2,59.13,8.81971635878187,0,2024
10247,18,Tier 3,Karnataka,95.16,97.85,69.26,BBA,Management,Delayed,Yes,3,56.52,7.617697074790984,0,2023
10248,21,Tier 2,Gujarat,61.24,53.19,40.7,BBA,Management,On-Time,No,3,49.96,6.8494105523172175,0,2023
10249,19,Tier 1,Telangana,77.36,72.19,98.6,B.Tech in Electronics,Engineering,On-Time,Yes,4,57.95,8.270816488900497,0,2021
10250,18,Tier 1,Delhi,91.83,94.88,78.73,B.Sc in Physics,Science,On-Time,Yes,0,65.15,8.57145715278848,0,2021
10251,20,Tier 2,Maharashtra,71.71,61.77,55.24,B.Tech in Electronics,Engineering,On-Time,Yes,4,53.15,6.709104454400304,0,2021
10252,20,Tier 1,Gujarat,93.55,96.32,77.78,B.Tech in Computer Science,Engineering,On-Time,No,0,64.54,8.413981536999927,1,2021
10253,22,Tier 2,West Bengal,84.32,83.31,77.3,B.Sc in Physics,Science,On-Time,No,3,56.71,7.72966120540935,0,2023
10254,18,Tier 3,Gujarat,63.15,67.61,41.5,B.Com,Commerce,On-Time,No,5,54.54,7.154592209909596,1,2023
10255,19,Tier 1,Telangana,94.77,99.0,48.35,B.Sc in Physics,Science,Delayed,Yes,3,54.68,6.868222289750216,1,2021
10256,22,Tier 1,Tamil Nadu,89.59,88.2,87.88,B.Sc in Physics,Science,On-Time,Yes,3,64.23,8.875452457652479,0,2023
10257,19,Tier 1,Telangana,60.73,53.86,77.3,BBA,Management,On-Time,No,3,59.43,7.63381366304081,0,2022
10258,19,Tier 3,Karnataka,84.74,80.8,82.31,B.Com,Commerce,Delayed,Yes,2,58.47,8.091949187619138,0,2024
10259,18,Tier 1,Tamil Nadu,89.25,83.97,97.15,BBA,Management,On-Time,Yes,3,62.42,8.405340757211315,0,2024
10260,22,Tier 1,Delhi,93.49,87.67,74.97,B.Tech in Electronics,Engineering,On-Time,Yes,4,55.03,8.093452437130543,1,2023
10261,19,Tier 2,Rajasthan,60.87,55.07,77.29,B.Tech in Electronics,Engineering,On-Time,Yes,4,53.35,7.827287597683174,0,2021
10262,22,Tier 1,Tamil Nadu,72.7,69.87,90.87,B.Tech in Mechanical,Engineering,Defaulted,Yes,3,59.51,9.129429734015126,0,2024
10263,22,Tier 2,Maharashtra,77.84,75.65,87.08,B.Tech in Computer Science,Engineering,Delayed,Yes,3,58.79,8.692007865726803,1,2021
10264,19,Tier 1,Rajasthan,88.96,88.4,67.39,B.Sc in Physics,Science,On-Time,Yes,4,52.48,7.891550996594553,0,2021
10265,20,Tier 1,Maharashtra,71.47,69.49,42.41,B.Tech in Electronics,Engineering,Delayed,Yes,2,46.18,6.931459379272804,0,2022
10266,20,Tier 3,Uttar Pradesh,84.25,85.09,43.74,B.Tech in Electronics,Engineering,On-Time,No,0,59.81,6.735594477914094,0,2021
10267,18,Tier 1,Rajasthan,67.4,58.05,46.45,B.Tech in Electronics,Engineering,On-Time,Yes,1,52.19,5.891846133759802,0,2021
10268,22,Tier 2,West Bengal,79.88,75.04,86.42,BBA,Management,On-Time,No,1,63.57,8.171038062075807,0,2023
10269,22,Tier 3,Karnataka,78.02,80.29,50.35,B.Sc in Physics,Science,On-Time,Yes,4,49.34,6.45064709748249,0,2023
10270,20,Tier 1,Delhi,72.4,69.91,48.58,BBA,Management,Delayed,No,2,65.4,7.43,1,2021
10271,21,Tier 1,Maharashtra,84.15,87.4,41.46,B.Com,Commerce,On-Time,No,1,52.7,5.999856044351044,0,2024
10272,21,Tier 3,West Bengal,81.02,71.87,93.6,B.Tech in Electronics,Engineering,On-Time,Yes,5,53.24,8.655787460253398,0,2022
10273,21,Tier 1,Rajasthan,90.93,86.96,48.47,B.Tech in Electronics,Engineering,On-Time,Yes,3,62.85,6.679611215096324,0,2024
10274,20,Tier 2,Andhra Pradesh,56.82,50.0,89.24,B.Tech in Electronics,Engineering,On-Time,Yes,0,53.03,9.153603489928,0,2022
10275,20,Tier 1,Gujarat,80.75,80.32,68.35,BBA,Management,On-Time,No,2,56.46,7.836990234330127,0,2022
10276,21,Tier 1,West Bengal,67.46,64.52,95.24,B.Com,Commerce,On-Time,Yes,0,56.48,9.1260972112798,0,2024
10277,19,Tier 2,Andhra Pradesh,71.04,68.77,60.08,B.Tech in Mechanical,Engineering,On-Time,Yes,0,55.02,6.923215998526915,0,2024
10278,21,Tier 2,West Bengal,84.72,87.63,66.07,B.Com,Commerce,Delayed,Yes,0,53.62,7.476545615513671,0,2024
10279,18,Tier 2,Gujarat,56.83,60.21,86.79,B.Com,Commerce,On-Time,No,4,59.88,7.703822986429147,0,2022
10280,20,Tier 1,West Bengal,91.77,85.06,76.16,B.Com,Commerce,Delayed,No,5,54.8,7.8359143982413375,0,2024
10281,22,Tier 2,Karnataka,83.96,87.35,89.25,BBA,Management,On-Time,No,4,55.6,8.727954597989635,0,2023
10282,20,Tier 1,Gujarat,78.82,79.46,90.47,B.Tech in Mechanical,Engineering,On-Time,Yes,5,65.95,9.14896624354901,0,2023
10283,19,Tier 2,Delhi,96.93,96.85,75.1,BBA,Management,On-Time,No,1,57.12,8.27179204417897,0,2021
10284,21,Tier 1,Delhi,65.78,63.32,77.07,B.Tech in Mechanical,Engineering,On-Time,No,1,52.88,8.71515328520292,1,2023
10285,21,Tier 3,Gujarat,66.25,66.1,90.72,B.Com,Commerce,On-Time,No,1,56.44,8.939541991160763,0,2024
10286,20,Tier 2,Rajasthan,87.85,84.32,68.94,B.Com,Commerce,On-Time,No,2,60.2,8.402172096722738,1,2022
10287,18,Tier 2,West Bengal,59.19,59.01,61.08,B.Tech in Electronics,Engineering,On-Time,No,2,48.15,6.878045450140162,0,2023
10288,18,Tier 3,Gujarat,55.96,56.21,73.65,B.Tech in Electronics,Engineering,Delayed,Yes,2,54.61,8.718406504586241,1,2024
10289,18,Tier 3,Uttar Pradesh,72.29,73.9,83.83,B.Tech in Computer Science,Engineering,On-Time,No,3,60.33,8.78609072590919,1,2023
10290,22,Tier 2,Andhra Pradesh,83.88,80.67,91.97,B.Sc in Physics,Science,On-Time,Yes,2,65.94,9.458619092354954,0,2023
10291,21,Tier 1,Karnataka,61.47,56.19,57.72,BBA,Management,Delayed,No,3,60.83,7.62273373767911,1,2023
10292,22,Tier 2,Rajasthan,82.82,87.26,49.4,B.Tech in Mechanical,Engineering,Defaulted,No,5,49.09,7.47,1,2021
10293,21,Tier 1,Karnataka,59.81,53.79,95.04,B.Com,Commerce,Defaulted,Yes,1,64.05,9.211017601053422,0,2024
10294,18,Tier 1,Karnataka,96.71,95.12,55.0,B.Com,Commerce,On-Time,Yes,5,52.93,6.330751515414233,0,2022
10295,18,Tier 2,Tamil Nadu,78.77,79.13,96.55,B.Tech in Electronics,Engineering,Delayed,Yes,3,69.2,8.840524324107266,0,2023
10296,20,Tier 1,Rajasthan,66.78,70.58,85.99,BBA,Management,On-Time,Yes,0,66.6,8.90064902672,0,2024
10297,19,Tier 3,Gujarat,60.85,59.84,77.07,B.Tech in Electronics,Engineering,On-Time,No,2,54.96,8.454904937945765,0,2021
10298,19,Tier 2,Delhi,70.81,69.91,62.26,B.Com,Commerce,On-Time,No,1,61.7,8.000228822752929,1,2021
10299,18,Tier 3,Maharashtra,77.61,71.01,94.77,B.Sc in Physics,Science,On-Time,Yes,3,59.17,8.657793014016907,0,2022
10300,19,Tier 2,Maharashtra,96.97,98.44,66.61,B.Tech in Mechanical,Engineering,On-Time,No,1,54.13,7.54248331564189,1,2022
10301,20,Tier 3,Telangana,96.59,92.62,84.15,B.Tech in Computer Science,Engineering,On-Time,No,1,54.24,9.247446110025408,1,2021
10302,18,Tier 1,West Bengal,97.08,94.59,97.43,B.Tech in Electronics,Engineering,Delayed,No,0,61.88,10.0,1,2024
10303,19,Tier 1,Maharashtra,62.88,60.83,49.65,BBA,Management,On-Time,Yes,5,57.67,7.1534233111937775,0,2024
10304,22,Tier 3,Uttar Pradesh,93.31,89.52,74.43,B.Tech in Computer Science,Engineering,Delayed,Yes,0,62.15,7.641793357648796,0,2024
10305,18,Tier 3,Gujarat,83.36,81.55,96.36,B.Com,Commerce,Delayed,Yes,4,60.98,9.374786117931356,0,2023
10306,22,Tier 1,Rajasthan,72.15,74.48,96.94,BBA,Management,On-Time,Yes,2,52.41,9.406150143739886,0,2023
10307,22,Tier 2,Tamil Nadu,74.15,73.33,55.84,B.Com,Commerce,On-Time,Yes,2,55.05,6.94364540983666,0,2021
10308,21,Tier 1,Rajasthan,94.01,91.85,48.77,B.Tech in Mechanical,Engineering,On-Time,Yes,4,57.51,7.44,1,2024
10309,18,Tier 1,Gujarat,88.81,81.17,42.67,BBA,Management,Delayed,Yes,3,59.68,6.40125719342992,0,2023
10310,22,Tier 1,Maharashtra,71.98,76.78,78.69,BBA,Management,On-Time,Yes,0,67.88,8.628132631136236,0,2022
10311,19,Tier 1,Maharashtra,75.69,78.51,54.27,B.Sc in Physics,Science,On-Time,No,4,51.02,7.364504933615865,0,2021
10312,21,Tier 2,Maharashtra,55.34,50.88,82.07,BBA,Management,On-Time,No,4,62.28,9.003967987033587,1,2024
10313,22,Tier 2,Delhi,93.39,92.13,67.93,BBA,Management,Delayed,No,1,54.99,8.157686871717123,1,2022
10314,21,Tier 3,Rajasthan,83.06,82.66,67.87,B.Tech in Mechanical,Engineering,On-Time,No,2,57.43,7.46056819596869,0,2021
10315,19,Tier 3,Karnataka,56.37,60.42,65.41,B.Com,Commerce,On-Time,No,3,60.1,8.384814069107964,0,2021
10316,18,Tier 3,Delhi,81.22,73.34,46.01,B.Com,Commerce,On-Time,Yes,3,52.69,6.415168036619331,0,2022
10317,21,Tier 1,Maharashtra,90.9,88.8,56.92,B.Tech in Mechanical,Engineering,Delayed,No,0,56.13,6.9692836848534085,1,2023
10318,19,Tier 3,Maharashtra,89.67,80.52,45.0,B.Tech in Electronics,Engineering,On-Time,No,5,50.05,7.0659472357218105,1,2021
10319,20,Tier 2,Maharashtra,93.71,89.55,48.66,BBA,Management,Delayed,Yes,4,57.21,7.1607564463454665,1,2024
10320,20,Tier 1,Tamil Nadu,77.0,77.32,60.1,B.Sc in Physics,Science,On-Time,Yes,3,53.45,7.209017137139042,0,2021
10321,20,Tier 3,Telangana,55.22,55.14,53.93,B.Sc in Physics,Science,On-Time,No,4,64.8,7.15179631931771,0,2024
10322,22,Tier 2,Tamil Nadu,74.54,77.34,65.12,BBA,Management,On-Time,No,5,55.22,7.08353402542497,0,2024
10323,21,Tier 1,Karnataka,76.75,74.48,67.01,B.Sc in Physics,Science,On-Time,Yes,2,54.06,7.8907998325463184,0,2022
10324,20,Tier 2,West Bengal,67.64,72.22,48.43,B.Com,Commerce,On-Time,No,3,48.59,7.175250406735345,1,2022
10325,19,Tier 3,Karnataka,82.37,75.94,79.37,B.Tech in Mechanical,Engineering,Delayed,No,4,65.95,8.32750494876091,0,2023
10326,18,Tier 1,Andhra Pradesh,63.27,58.99,74.03,B.Tech in Computer Science,Engineering,On-Time,No,3,60.61,8.19558013827124,0,2024
10327,22,Tier 2,Maharashtra,92.06,96.71,65.78,BBA,Management,Defaulted,Yes,0,55.35,8.29,1,2022
10328,20,Tier 1,Rajasthan,68.76,67.57,59.13,BBA,Management,On-Time,Yes,0,57.78,6.964527054490388,0,2021
10329,20,Tier 3,Andhra Pradesh,84.03,85.34,72.73,B.Tech in Mechanical,Engineering,On-Time,No,4,49.12,8.613310541709573,0,2022
10330,20,Tier 1,Karnataka,57.59,50.0,56.12,B.Tech in Electronics,Engineering,On-Time,No,3,55.51,7.576107460107425,1,2024
10331,22,Tier 2,Andhra Pradesh,93.01,83.83,77.48,B.Sc in Physics,Science,On-Time,No,3,59.14,7.68667503163747,0,2022
10332,22,Tier 3,Delhi,83.0,79.92,92.66,B.Sc in Physics,Science,Delayed,No,5,68.24,8.406223654018042,0,2024
10333,20,Tier 1,Tamil Nadu,90.1,85.72,87.7,B.Tech in Mechanical,Engineering,On-Time,Yes,0,58.14,8.554333881104718,1,2021
10334,19,Tier 1,Delhi,66.16,62.61,53.45,B.Com,Commerce,Delayed,No,3,67.31,6.852625956846184,1,2024
10335,20,Tier 3,Delhi,77.29,74.86,70.52,B.Tech in Computer Science,Engineering,On-Time,Yes,1,57.3,8.187183744258249,1,2022
10336,20,Tier 1,Uttar Pradesh,81.92,85.47,68.32,B.Tech in Computer Science,Engineering,Delayed,No,4,52.47,8.42,1,2024
10337,18,Tier 1,Maharashtra,71.23,62.88,80.91,B.Tech in Mechanical,Engineering,Delayed,Yes,3,48.29,7.928187669034976,0,2024
10338,21,Tier 2,Gujarat,92.84,88.55,60.04,B.Sc in Physics,Science,Delayed,No,1,51.85,7.323053221506594,0,2024
10339,19,Tier 1,Karnataka,57.6,57.92,65.72,B.Sc in Physics,Science,Delayed,Yes,3,57.48,8.050678733218486,1,2021
10340,19,Tier 3,Tamil Nadu,94.07,87.29,60.15,B.Sc in Physics,Science,Defaulted,Yes,5,57.57,7.994288704301017,1,2024
10341,21,Tier 1,Telangana,65.28,59.26,96.2,B.Tech in Electronics,Engineering,Defaulted,Yes,1,56.04,9.65139728871462,1,2021
10342,19,Tier 2,Tamil Nadu,85.91,85.81,72.72,B.Tech in Mechanical,Engineering,On-Time,No,5,54.46,7.196832055458332,0,2022
10343,18,Tier 1,Delhi,92.96,96.0,51.19,B.Com,Commerce,Delayed,No,1,53.45,7.56,1,2021
10344,21,Tier 1,Telangana,62.2,61.38,92.06,B.Com,Commerce,Delayed,No,1,58.63,9.300273406413623,1,2021
10345,19,Tier 2,Uttar Pradesh,93.21,89.64,95.19,B.Tech in Electronics,Engineering,On-Time,Yes,1,56.12,8.361378461539985,0,2021
10346,21,Tier 2,Tamil Nadu,82.75,82.36,44.86,B.Com,Commerce,On-Time,Yes,5,51.85,6.259809819571251,0,2022
10347,22,Tier 1,Uttar Pradesh,88.11,88.88,60.45,BBA,Management,On-Time,No,5,65.85,7.908280071853342,0,2022
10348,21,Tier 1,West Bengal,68.46,70.64,85.44,B.Sc in Physics,Science,Delayed,No,2,57.18,8.72623810271836,1,2024
10349,18,Tier 1,Telangana,94.65,97.34,96.21,B.Tech in Electronics,Engineering,On-Time,Yes,0,65.16,8.914980984494811,0,2024
10350,22,Tier 1,Karnataka,90.54,86.49,41.58,B.Tech in Mechanical,Engineering,On-Time,No,5,47.79,6.430976709550366,0,2023
10351,18,Tier 1,Rajasthan,60.59,62.5,65.5,B.Sc in Physics,Science,On-Time,No,3,58.74,7.063310939842577,0,2021
10352,21,Tier 1,Telangana,86.7,87.38,91.98,BBA,Management,On-Time,Yes,1,63.24,8.986659919472904,0,2022
10353,19,Tier 3,Uttar Pradesh,78.12,73.12,43.94,B.Sc in Physics,Science,On-Time,Yes,5,55.78,6.545339068529563,0,2023
10354,21,Tier 2,Rajasthan,87.08,79.24,63.4,B.Tech in Computer Science,Engineering,Delayed,Yes,1,48.97,8.135576623872437,1,2023
10355,18,Tier 3,Andhra Pradesh,71.81,75.65,85.05,B.Sc in Physics,Science,On-Time,No,0,56.44,8.464587563363011,1,2024
10356,18,Tier 2,Maharashtra,87.99,79.06,62.1,B.Tech in Mechanical,Engineering,On-Time,No,2,48.91,7.363281790005713,0,2023
10357,22,Tier 3,Tamil Nadu,63.91,60.78,95.4,B.Tech in Computer Science,Engineering,On-Time,No,0,55.62,8.01707022122847,1,2024
10358,22,Tier 2,Karnataka,96.24,92.24,97.9,B.Sc in Physics,Science,On-Time,Yes,4,59.94,9.395315294582606,0,2023
10359,22,Tier 1,Maharashtra,55.91,50.0,47.32,B.Tech in Mechanical,Engineering,On-Time,No,2,53.72,6.439104572127179,0,2021
10360,18,Tier 2,Andhra Pradesh,82.87,83.54,41.4,B.Sc in Physics,Science,Delayed,Yes,1,54.91,6.318745061965319,0,2021
10361,18,Tier 1,Karnataka,60.4,62.79,72.38,B.Tech in Mechanical,Engineering,On-Time,No,3,56.49,7.05225514515988,0,2024
10362,21,Tier 2,Karnataka,73.98,71.4,83.36,B.Tech in Mechanical,Engineering,On-Time,No,0,60.69,8.94896748237406,0,2023
10363,20,Tier 3,Karnataka,75.18,77.86,51.19,B.Tech in Computer Science,Engineering,On-Time,Yes,1,56.9,7.090793161612544,0,2022
10364,21,Tier 3,Uttar Pradesh,69.99,64.35,77.46,B.Tech in Electronics,Engineering,On-Time,No,1,65.08,8.294651573956603,0,2023
10365,22,Tier 3,Telangana,91.19,96.0,85.49,B.Sc in Physics,Science,On-Time,No,5,61.67,8.95827201376571,0,2024
10366,18,Tier 3,Delhi,79.62,72.66,88.04,B.Tech in Electronics,Engineering,On-Time,Yes,1,61.98,8.754517049386454,0,2021
10367,21,Tier 3,Karnataka,95.78,94.02,88.05,B.Tech in Mechanical,Engineering,On-Time,Yes,4,60.2,9.253974811352752,0,2022
10368,19,Tier 2,Gujarat,83.93,87.42,43.6,B.Tech in Computer Science,Engineering,On-Time,No,2,53.45,6.656747754538609,0,2023
10369,19,Tier 3,West Bengal,72.13,67.97,97.54,B.Tech in Electronics,Engineering,On-Time,No,4,67.17,9.06272063078352,0,2023
10370,21,Tier 1,Tamil Nadu,97.41,88.05,87.94,B.Tech in Computer Science,Engineering,On-Time,Yes,5,68.08,8.951241337604714,0,2021
10371,21,Tier 3,Uttar Pradesh,63.39,66.24,70.68,B.Com,Commerce,On-Time,Yes,5,55.77,8.53,1,2021
10372,18,Tier 3,Rajasthan,56.26,50.0,59.26,BBA,Management,Delayed,Yes,5,58.86,7.4476748470177885,1,2024
10373,21,Tier 3,Rajasthan,82.61,79.18,90.51,B.Tech in Mechanical,Engineering,On-Time,Yes,3,55.65,8.829428029906447,1,2024
10374,20,Tier 3,West Bengal,95.16,98.27,79.16,B.Com,Commerce,Delayed,No,2,53.68,8.490072198880604,0,2023
10375,22,Tier 2,Delhi,97.86,92.26,68.22,B.Tech in Mechanical,Engineering,On-Time,No,2,53.31,8.402898333642982,1,2024
10376,18,Tier 2,Andhra Pradesh,69.51,64.34,98.43,BBA,Management,On-Time,Yes,4,55.37,9.374230133227794,0,2022
10377,19,Tier 3,Gujarat,75.74,67.28,52.38,B.Sc in Physics,Science,On-Time,Yes,0,50.86,7.464215720562263,0,2022
10378,22,Tier 3,West Bengal,73.65,76.42,82.63,B.Tech in Mechanical,Engineering,On-Time,No,2,58.51,9.13,1,2021
10379,18,Tier 1,Delhi,60.25,55.63,93.6,B.Tech in Mechanical,Engineering,Defaulted,Yes,3,56.5,8.971228870306835,0,2022
10380,18,Tier 3,Rajasthan,90.15,83.4,71.28,B.Tech in Computer Science,Engineering,On-Time,Yes,4,57.01,8.597137629445506,0,2024
10381,19,Tier 1,Karnataka,79.19,71.42,42.07,B.Tech in Computer Science,Engineering,On-Time,No,4,57.21,6.313037803741228,1,2023
10382,22,Tier 3,Tamil Nadu,59.26,51.96,53.99,B.Tech in Mechanical,Engineering,On-Time,No,5,48.72,7.202720532341169,0,2023
10383,21,Tier 3,Karnataka,63.76,59.32,55.89,B.Sc in Physics,Science,On-Time,Yes,5,59.83,6.71940609496156,0,2022
10384,22,Tier 1,Rajasthan,69.16,72.83,93.65,B.Tech in Electronics,Engineering,On-Time,No,5,59.53,8.87923535991357,0,2021
10385,22,Tier 3,Uttar Pradesh,66.66,70.17,42.83,B.Tech in Electronics,Engineering,On-Time,No,4,60.69,6.4878213783376495,0,2021
10386,20,Tier 3,Maharashtra,82.49,81.94,85.87,B.Sc in Physics,Science,Defaulted,No,2,60.27,9.243090553582537,0,2024
10387,18,Tier 1,Delhi,86.39,77.22,49.74,B.Tech in Computer Science,Engineering,On-Time,Yes,4,51.36,7.190095605015098,1,2022
10388,18,Tier 3,Rajasthan,77.98,77.8,98.66,B.Sc in Physics,Science,On-Time,Yes,3,72.44,9.639820859701317,0,2023
10389,21,Tier 1,Rajasthan,71.05,74.35,93.93,B.Tech in Mechanical,Engineering,Delayed,No,4,63.89,9.271877778370852,0,2021
10390,21,Tier 2,Maharashtra,55.25,53.34,57.6,B.Tech in Computer Science,Engineering,On-Time,No,2,46.45,7.042455177443643,0,2024
10391,20,Tier 2,West Bengal,93.36,90.31,55.9,BBA,Management,On-Time,No,5,50.39,6.910059020335191,0,2022
10392,20,Tier 2,Delhi,76.03,73.6,80.22,B.Tech in Mechanical,Engineering,On-Time,No,3,60.28,8.078139437519322,0,2024
10393,22,Tier 2,Maharashtra,75.65,76.42,44.87,BBA,Management,On-Time,Yes,1,58.91,5.938327302857481,0,2021
